,1-qid,two_realRank,two_realRank2,State,CordAscent,country,teaching,international,research,citations,income,total_score,num_students,student_staff_ratio,year,female_percent,international_students,world_rank,country_encoded,country_contribution,female_percent_contribution,income_contribution,international_contribution,international_students_contribution,num_students_contribution,research_contribution,student_staff_ratio_contribution,teaching_contribution,country_feature_rank,female_percent_feature_rank,income_feature_rank,international_feature_rank,international_students_feature_rank,num_students_feature_rank,research_feature_rank,student_staff_ratio_feature_rank,teaching_feature_rank
1975,2016,507,501,Indian Institute of Technology Guwahati,797,India,24.3,12.9,20.7,42.6,32.3,59.84612823,4710,14.2,2016,0.14,0.01,501,24,-0.002261304,0.002073206,-0.060574502,-0.033185425,0.000939646,-0.018101603,-0.004738695,-0.010027422,-0.037441715,8,9,1,3,10,4,7,6,2
1976,2016,508,501,Indian Institute of Technology Kanpur,799,India,33.1,16.4,15,31.5,28,59.84612823,6167,12.2,2016,0.13,0,501,24,-0.004377909,0.006970865,-0.062966116,-0.034214681,-0.001492807,-0.016530496,-0.004638774,-0.007775775,-0.020236317,9,7,1,2,10,5,8,6,3
1977,2016,411,401,Indian Institute of Technology Kharagpur,792,India,33.2,13.3,30.5,41.4,31.7,59.84612823,9928,17.5,2016,0.15,0,401,24,-0.002374149,0.003769694,-0.062361232,-0.031980569,-0.001742184,-0.01884037,-0.001850315,-0.001717557,-0.018792235,7,6,1,2,9,4,8,10,5
1978,2016,399,401,Indian Institute of Technology Madras,762,India,34.6,16.1,20.7,31.4,88.9,59.84612823,8234,15.9,2016,0.19,0.01,401,24,-0.001362845,0.004162676,0.098513287,-0.031988043,-0.001656235,-0.020607806,0.00209314,-0.007133113,0.002046708,10,6,1,2,9,3,7,5,8
1979,2016,509,501,Indian Institute of Technology Roorkee,776,India,29.7,13.9,17.5,37.2,81.4,59.84612823,8061,18.7,2016,0.17,0.01,501,24,-0.000940745,0.004767629,0.098225626,-0.032201698,1.25E-05,-0.017220966,0.000151629,-0.001698677,-0.016933825,8,6,1,2,10,4,9,7,5
1980,2016,158,201,Indiana University,347,USA,43,41.2,27.3,74.8,48.97987421,59.84612823,62468,13.6,2016,0.53,0.13,201,70,0.012539834,0.00027159,-0.001714725,-0.013465782,-0.002015623,0.029169016,0.001480136,-0.009279812,0.002867772,3,10,8,2,7,1,9,4,6
1981,2016,667,601,Inha University,652,South Korea,20.7,23.5,20,22.5,64.7,59.84612823,20353,24.1,2016,0.36,0.03,601,58,0.010725695,0.004024204,0.100282134,-0.034899567,0.000478588,-0.00886587,-0.000172957,0.027438385,-0.040561827,6,8,1,3,9,7,10,4,2
1982,2016,302,351,Instituto Superior Técnico Lisboa,700,Portugal,22.2,43.7,25,59.8,38.8,59.84612823,11778,16.9,2016,0.27,0.09,351,47,0.000155535,0.004608992,-0.035844958,-0.014175464,-0.000319266,-0.020413901,-0.00050568,-0.000232817,-0.039847065,10,5,2,4,8,3,7,9,1
1983,2016,205,251,Iowa State University,517,USA,31.2,35.4,29.4,61.5,54,59.84612823,29991,17.4,2016,0.44,0.11,251,70,0.012927111,0.004206634,-0.000884619,-0.014615124,0.001246744,0.031605764,-0.002266854,-0.00187582,-0.020855156,4,6,10,3,9,1,7,8,2
1984,2016,397,401,Iran University of Science and Technology,750,Iran,25.9,12.2,26,42.3,61.2,59.84612823,10311,23.9,2016,0.24,0,401,26,-0.001301502,0.004058265,0.098391683,-0.034781806,0.000156672,-0.018619402,-0.00240819,0.030921791,-0.017155074,9,7,1,2,10,4,8,3,6
1985,2016,510,501,Isfahan University of Technology,574,Iran,18.1,17.2,23,39.5,99.5,59.84612823,10964,26.5,2016,0.39,0.01,501,26,-0.002320824,0.005052337,0.100791808,-0.03230131,-3.65E-05,-0.01934152,-0.000949338,0.031663457,-0.039361729,8,7,1,3,10,6,9,4,2
1986,2016,501,501,Istanbul Technical University,670,Turkey,19.2,22.9,25.8,26.5,72.1,59.84612823,34550,16,2016,0.34,0.05,501,64,0.011060384,0.003880879,0.09940186,-0.033845082,-0.001006092,0.026550559,-0.000357203,-0.009615964,-0.040091288,6,8,1,3,9,4,10,7,2
1987,2016,669,601,Istanbul University,245,Turkey,26,20,23.3,10,100,59.84612823,82096,41.1,2016,0.44,0.06,601,64,0.010770787,0.003421187,0.098489834,-0.032032399,0.000611271,0.028810698,-0.000563182,0.032728059,-0.020360852,7,8,1,3,9,4,10,2,5
1988,2016,502,501,Jadavpur University,783,India,32.8,7.7,22.2,31.8,33.8,59.84612823,10697,16.1,2016,0.3,0,501,24,-0.004717854,0.002144906,-0.037949795,-0.033212802,-0.001820295,-0.020555667,-0.005092107,-0.008411683,-0.020816163,8,9,1,2,10,4,7,6,3
1989,2016,670,601,Jagiellonian University,457,Poland,24,33.5,14.4,30.7,28,59.84612823,42835,11.5,2016,0.67,0.05,601,46,-0.001910886,-0.0027507,-0.063637205,-0.032737347,0.002646403,0.027693064,-0.002504546,-0.018956406,-0.037843381,10,7,1,3,8,4,9,5,2
1990,2016,189,251,James Cook University,174,Australia,19,70.4,22.8,81.4,40.7,59.84612823,11713,21.9,2016,0.63,0.11,251,1,-0.012939924,-0.005972278,-0.036060463,0.038586368,-0.000594454,-0.01894419,-0.000506935,0.029219506,-0.040812172,7,8,3,2,9,5,10,4,1
1991,2016,671,601,Jilin University,639,China,28.2,20.3,14.4,14.6,42.1,59.84612823,65605,13.6,2016,0.46,0.03,601,9,-0.011935713,0.004009577,-0.035336274,-0.03375923,0.001992277,0.029047127,-0.000178367,-0.008547249,-0.021707462,6,8,1,2,9,3,10,7,4
1992,2016,156,201,Johannes Gutenberg University of Mainz,125,Germany,34.9,53.3,21.7,72.6,70.7,59.84612823,35609,32.6,2016,0.58,0.1,201,18,-0.011611031,-0.004070924,0.096575252,0.009436516,0.000425459,0.028152818,-0.001389202,0.032552175,0.002904959,4,6,1,5,10,3,9,2,8
1993,2016,396,401,Johannes Kepler University of Linz,357,Austria,19.2,58.5,13.8,51.6,37.4,59.84612823,19646,29.1,2016,0.48,0.1,401,2,-0.009466045,-0.002841874,-0.034883656,0.007298299,0.000721627,-0.010273685,-0.001552879,0.029867144,-0.040245891,5,7,2,6,10,4,9,3,1
1994,2016,11,11,Johns Hopkins University,62,USA,77.6,70,90.4,98.2,100,87.6,15128,3.6,2016,0.5,0.23,11,70,0.010313554,0.000228569,0.096739259,0.035439658,0.000590005,-0.011678606,0.002076543,-0.018671119,0.054622236,7,10,1,3,9,6,8,4,2
1995,2016,673,601,Jordan University of Science and Technology,423,Jordan,16.4,62.2,6.2,16.4,31.4,59.84612823,24686,16.4,2016,0.55,0.23,601,30,-0.001572549,-0.002305531,-0.061716788,0.009756109,0.003809332,-0.001758352,-0.000687368,-0.001695471,-0.040435018,9,6,1,4,5,7,10,8,2
1996,2016,155,201,Joseph Fourier University,456,France,34.2,58.6,21.6,83.2,31.6,59.84612823,16130,12.1,2016,0.496839882,0.13,201,17,-0.013674368,0.002621008,-0.061114845,0.007638514,-0.002007299,-0.008000316,-0.000752168,-0.007399046,0.004813875,3,8,1,5,9,4,10,6,7
1997,2016,674,601,Juntendo University,739,Japan,32.3,16.7,10.5,24,51.1,59.84612823,3955,3.7,2016,0.52,0.01,601,29,-0.003258203,-0.002321143,0.001263962,-0.034797897,-0.001316624,-0.018864191,-0.000223371,-0.019600963,-0.022398154,6,7,9,1,8,4,10,3,2
1998,2016,207,251,Justus Liebig University Giessen,63,Germany,32.9,46.8,33.9,52.9,46.4,59.84612823,25682,53.9,2016,0.62,0.09,251,18,-0.009274279,-0.006173569,0.000420383,-0.009934687,-0.001311099,-0.002268144,-0.000729042,0.030730222,-0.018999913,4,5,10,3,8,6,9,1,2
1999,2016,675,601,K.N. Toosi University of Technology,761,Iran,20.9,7.1,18.1,22.5,45.5,59.84612823,7146,24.6,2016,0.32,0,601,26,-0.00272271,0.001190318,0.001065623,-0.032635895,-0.000851935,-0.018553553,-0.001072207,0.029492806,-0.039479031,6,7,9,2,10,5,8,3,1
2000,2016,96,155,KTH Royal Institute of Technology,271,Sweden,39,84.4,44.3,63.9,78.1,52.4,12062,14.6,2016,0.3,0.21,155,60,0.00928135,0.005345515,0.100665555,0.038279141,0.001034815,-0.019175166,0.004307922,-0.010753001,0.004238972,5,7,1,2,10,3,8,4,9
2001,2016,35,35,KU Leuven,5,Belgium,59.9,68.6,76.9,87.3,100,74.8,42503,41.9,2016,0.54,0.18,35,5,-0.012718662,-0.001358049,0.099131192,0.009067594,-0.002168425,0.028635774,0.004231523,0.031447604,0.060024805,6,10,1,7,9,4,8,3,2
2002,2016,499,501,Kanazawa University,774,Japan,24.7,18.4,14.8,35.5,30.4,59.84612823,10546,10.4,2016,0.36,0.05,501,29,-0.001719899,0.003167131,-0.061215405,-0.033037924,0.000785521,-0.015620956,-0.00622289,-0.020062404,-0.040088389,9,8,1,3,10,6,7,4,2
2003,2016,498,501,Kansas State University,536,USA,22.9,41.7,17.5,39.3,43.1,59.84612823,21379,15.1,2016,0.5,0.1,501,70,0.011917528,-0.002891848,-0.001911927,-0.014493074,0.00204202,-0.012132269,-0.003336113,-0.013127148,-0.036607624,6,8,10,3,9,5,7,4,1
2004,2016,676,601,Kaohsiung Medical University,678,Taiwan,20.6,19.9,22.2,20.5,33.2,59.84612823,7009,12.6,2016,0.56,0.05,601,62,0.00934123,-0.000651491,-0.063502174,-0.033098634,-0.00255196,-0.021024088,0.001394682,-0.010304192,-0.042203953,7,10,1,3,8,4,9,6,2
2005,2016,765,,Karlsruhe Institute of Technology,308,Germany,37.7,56.7,47.5,73.8,99.5,54.5,25294,24.6,2016,0.26,0.16,238,18,-0.010258348,0.001964099,0.100851316,0.009693148,-0.001016609,-0.002108923,0.00094435,0.031986157,0.000405114,3,7,1,4,8,6,9,2,10
2006,2016,28,28,Karolinska Institute,16,Sweden,60.6,73.1,81.1,92.2,75.8,77.5,7774,11.5,2016,0.7,0.22,28,60,0.009079588,-0.002817306,0.098173838,0.036958347,0.000541321,-0.01913199,0.002743252,-0.019415222,0.05756999,7,8,1,3,10,5,9,4,2
2007,2016,252,301,Kazan Federal University,482,Russian Federation,21.9,25.5,12.3,87.5,42.4,59.84612823,23321,12.2,2016,0.69,0.06,301,51,-0.000771622,-0.003786067,-0.037737535,-0.032759744,0.002851935,-0.000323297,-0.000901166,-0.008611345,-0.041093757,9,6,2,3,7,10,8,5,1
2008,2016,395,401,Keele University,338,UK,20,72.7,17.6,53,29.3,59.84612823,8397,15.7,2016,0.55,0.2,401,69,0.010478776,-0.001889931,-0.063095152,0.03645698,0.002105606,-0.018770952,-0.004268578,-0.012912509,-0.040277961,6,10,1,3,9,4,8,5,2
2009,2016,497,501,Keio University,748,Japan,25,22.7,17.5,28.5,41.4,59.84612823,33751,11.9,2016,0.32,0.05,501,29,-0.000503999,0.00366044,-0.035035553,-0.036863932,0.000752996,0.02505053,-0.000226507,-0.020698079,-0.017744908,9,7,2,1,8,3,10,4,6
2010,2016,496,501,Kent State University,533,USA,18.4,32.4,14.2,53.8,28.5,59.84612823,23122,19,2016,0.58,0.08,501,70,0.009891587,-0.002593769,-0.061789103,-0.035192556,0.002172634,-0.001758631,-0.000293956,-0.002990752,-0.037127783,4,7,1,3,8,9,10,6,2
2011,2016,677,601,Khon Kaen University,492,Thailand,18.2,31.5,7.4,19.9,35.7,59.84612823,39669,16.9,2016,0.62,0.01,601,63,0.009620908,-0.000715853,-0.037494652,-0.029163684,-0.001292794,0.029201208,-0.002929598,0.000473639,-0.037398561,6,9,1,4,8,3,7,10,2
2012,2016,208,251,King Abdulaziz University,112,Saudi Arabia,23.9,93,11.8,76.6,73.1,59.84612823,35889,8.4,2016,0.57,0.21,251,52,-0.001963157,-0.002179082,0.099057918,0.035910558,-0.000922214,0.028458977,-0.001610799,-0.020229421,-0.03947166,8,7,1,3,10,4,9,5,2
2013,2016,500,501,King Fahd University of Petroleum and Minerals,276,Saudi Arabia,25.4,84.5,16.1,24.4,81.2,59.84612823,6898,7.1,2016,0.496839882,0.2,501,52,-0.002988575,7.07E-05,0.098438861,0.036617446,-0.001771881,-0.018498837,-0.002770472,-0.020592933,-0.019132013,7,10,1,2,9,6,8,4,5
2014,2016,678,601,King Mongkut’s University of Technology Thonburi,596,Thailand,18.2,28.5,11.4,36.2,70.3,59.84612823,17791,23.7,2016,0.42,0.01,601,63,0.00857989,0.001540004,0.099618296,-0.034007014,-0.000419699,-0.0088247,-0.003304249,0.032257029,-0.040395726,7,9,1,3,10,6,8,4,2
2015,2016,494,501,King Saud University,254,Saudi Arabia,20,75.5,17.5,22.3,57.4,59.84612823,40666,13.4,2016,0.496839882,0.07,501,52,-0.001792098,0.000177248,0.09718862,0.035177005,6.51E-05,0.029252942,-0.001333397,-0.008391687,-0.039195399,7,9,1,3,10,4,8,6,2
2016,2016,679,601,Kingston University,312,UK,16.9,76.8,12.1,26.7,28.5,59.84612823,20778,20.9,2016,0.53,0.34,601,69,0.010715688,-0.002164626,-0.061077109,0.036844849,0.001324051,-0.010258894,-0.000179692,-0.001827212,-0.038641682,5,7,1,3,9,6,10,8,2
2017,2016,27,27,King’s College London,27,UK,64.5,93.8,75.8,93.8,40.1,78.2,21394,11.4,2016,0.61,0.37,27,69,0.009103357,-0.002355929,-0.035411421,0.034812042,-0.000572497,-0.009291779,0.004297779,-0.017863045,0.05459413,7,9,2,3,10,6,8,4,1
2018,2016,680,601,Kinki University,723,Japan,18.5,17,7.9,30,33.2,59.84612823,31216,11.6,2016,0.496839882,0.02,601,29,-0.002690997,-0.000943974,-0.062778763,-0.034421056,-0.000376577,0.032244724,-0.000673311,-0.021642784,-0.038067066,7,8,1,3,10,4,9,5,2
2019,2016,681,601,Kobe University,768,Japan,27.8,21.1,15.4,24.3,45.1,59.84612823,15885,8.4,2016,0.33,0.06,601,29,0.000532042,0.003179158,-0.001224518,-0.035240656,-0.001799618,-0.009472584,0.002298443,-0.01892715,-0.018810538,10,6,9,1,8,5,7,3,4
2020,2016,682,601,Konkuk University,631,South Korea,20,22.6,19.6,17,36,59.84612823,26483,23.5,2016,0.47,0.06,601,58,0.012983382,0.004066726,-0.03630315,-0.032229837,-0.00030568,-0.000501781,-0.002127744,0.028868256,-0.040813936,6,7,2,3,10,9,8,4,1
2021,2016,93,148,Korea Advanced Institute of Science and Technology (KAIST),680,South Korea,43.3,33.9,40.5,75.9,100,53,9027,10,2016,0.2,0.09,148,58,0.011588768,0.004575813,0.100430086,-0.00942285,0.0033676,-0.018841037,0.001658301,-0.020695625,0.003082291,4,7,1,5,8,3,10,2,9
2022,2016,210,251,Korea University,287,South Korea,43.9,40.2,43.4,41.8,99.8,59.84612823,24043,15.8,2016,0.496839882,0.14,251,58,0.011161774,-0.002395438,0.100754441,-0.013354084,0.002373984,-0.000470729,0.003061587,-0.009433168,0.00034093,4,7,1,3,8,9,6,5,10
2023,2016,209,251,Koç University,330,Turkey,21.2,53.5,27.1,74.9,82.4,59.84612823,4488,14.6,2016,0.52,0.08,251,64,0.008946224,-0.00029945,0.099886379,0.007982379,0.000237005,-0.018514976,-0.00449662,-0.009796824,-0.037818158,5,9,1,6,10,3,7,4,2
2024,2016,683,601,Kumamoto University,766,Japan,23.4,22.2,11.6,28.1,43.1,59.84612823,10226,7.6,2016,0.37,0.05,601,29,-0.001266394,0.004864407,0.000249479,-0.034876109,1.59E-05,-0.01975449,-0.000448302,-0.019506503,-0.039575158,7,6,9,2,10,3,8,4,1
2025,2016,728,,Kyoto University,378,Japan,70.6,26.1,69.3,46.6,79,59.9,22809,5.6,2016,0.496839882,0.07,238,29,0.001107595,0.000294939,0.099152475,-0.034334289,0.001521282,-0.001199124,0.001767424,-0.020058353,0.0559187,9,10,1,3,7,8,6,4,2
2026,2016,393,401,Kyung Hee University,328,South Korea,26.1,46.4,27.6,39.2,89.4,59.84612823,24356,17.4,2016,0.496839882,0.14,401,58,0.010654994,8.40E-05,0.09995278,-0.014137482,0.001216336,-0.000275076,-0.000235109,0.000188432,-0.018193126,5,10,1,4,6,7,8,9,3
2027,2016,612,601,Kyungpook National University,721,South Korea,21.1,21.7,16,18.1,34.9,59.84612823,27152,14.4,2016,0.42,0.04,601,58,0.011917106,0.003691081,-0.038097855,-0.033896464,0.000588496,-0.001774988,-0.002881346,-0.007159502,-0.040473361,5,7,2,3,10,9,8,6,1
2028,2016,698,601,Kyushu Institute of Technology,798,Japan,19.4,20.7,12.5,14.2,44.1,59.84612823,5890,12.1,2016,0.11,0.04,601,29,-0.000942747,0.003958132,-0.000841381,-0.033796993,0.001666103,-0.021003738,-0.000442098,-0.009871401,-0.040660625,8,6,9,2,7,3,10,5,1
2029,2016,392,401,Kyushu University,724,Japan,36.5,26.4,27.5,31.8,83.2,59.84612823,18925,6.7,2016,0.28,0.08,401,29,-0.002476611,0.003745616,0.096864252,-0.033539532,0.0027054,-0.00796633,0.00172698,-0.020077656,0.002800292,9,6,1,2,8,5,10,4,7
2030,2016,29,29,LMU Munich,14,Germany,70.5,62.8,77.4,85.7,100,77.3,35691,15.5,2016,0.62,0.13,29,18,-0.008433007,-0.002359174,0.099905109,0.007455609,0.000447227,0.028960078,0.002382076,-0.00675427,0.056100344,5,9,1,6,10,3,8,7,2
2031,2016,304,351,La Trobe University,75,Australia,27,78,28.5,45.4,43.7,59.84612823,22037,29,2016,0.63,0.27,351,1,-0.009099275,-0.004892182,-0.002364349,0.032944197,-0.002996909,-0.001762244,-0.005928542,0.033551512,-0.020505341,5,7,9,2,8,10,6,1,4
2032,2016,83,130,Lancaster University,176,UK,34,87,41.4,85.3,33.6,55.6,11512,14.9,2016,0.52,0.33,130,69,0.010323835,0.000157372,-0.060649109,0.036655733,0.002487995,-0.018293002,0.000482165,-0.010148367,0.003137426,5,10,1,2,8,3,9,6,7
2033,2016,492,501,Lappeenranta University of Technology,491,Finland,27.1,53,27.5,20.8,80.3,59.84612823,3486,23.9,2016,0.31,0.19,501,16,-0.009677405,0.004293103,0.09976132,0.010950372,0.001749365,-0.018068979,-0.001117238,0.030164322,-0.018342501,7,8,1,6,9,4,10,2,3
2034,2016,139,201,Laval University,267,Canada,37.5,63.8,31.7,62.2,57.5,59.84612823,27227,16.2,2016,0.496839882,0.12,201,7,-0.011374074,-0.00060603,0.097999221,0.00637598,0.003117463,-0.000519612,0.001141304,-0.008448734,0.000230424,2,8,1,4,6,9,7,3,10
2035,2016,391,401,Lehigh University,692,USA,23.9,36,15,58.2,38.9,59.84612823,6300,11.3,2016,0.44,0.15,401,70,0.008563047,0.005237258,-0.036991182,-0.008814306,0.001788389,-0.019578088,0.002036425,-0.024289192,-0.039604926,6,8,2,5,10,4,9,3,1
2036,2016,254,301,Leibniz University of Hanover,103,Germany,36.5,43.2,36.9,39,69.6,59.84612823,22401,62.7,2016,0.41,0.12,301,18,-0.009250188,0.002517343,0.095973467,-0.010951346,0.001420239,-8.78E-05,-0.000265087,0.031296045,0.001216085,5,6,1,4,7,10,9,2,8
2037,2016,55,67,Leiden University,86,Netherlands,50.5,64.3,63.1,85.2,49.8,65.7,21222,17.1,2016,0.59,0.1,67,40,-0.000332516,-0.002474422,0.000263833,0.012293836,0.001422526,-0.010115419,0.001168902,-0.00212446,0.054857969,9,5,10,3,7,4,8,6,1
2038,2016,582,601,Lille 1 University – Science and Technology,583,France,20,60.3,8.6,32.4,31.8,59.84612823,19599,14.5,2016,0.41,0.18,601,17,-0.009127218,0.003458606,-0.062490383,0.009341625,-0.001602904,-0.007627228,-0.005156552,-0.009411853,-0.038819384,6,9,1,5,10,7,8,4,2
2039,2016,281,351,Lille 2 University – Health and Law,324,France,15.1,39.4,9.5,81.7,31.5,59.84612823,26894,38.5,2016,0.58,0.08,351,17,-0.010032418,-0.000396519,-0.06197925,-0.013244796,0.000701456,-0.000921904,-0.003208495,0.034359721,-0.03980924,6,10,1,5,9,8,7,3,2
2040,2016,212,251,Linköping University,463,Sweden,24.2,57.7,18.9,76.8,42.1,59.84612823,17866,7.7,2016,0.52,0.1,251,60,0.010347051,-0.000219706,-0.033759378,0.008858211,0.001119785,-0.010161891,-0.001385931,-0.021418034,-0.040609151,4,10,2,6,9,5,8,3,1
2041,2016,488,501,Liverpool John Moores University,404,UK,16.4,62.1,11.6,45.9,28.8,59.84612823,18513,19.8,2016,0.52,0.13,501,69,0.010654312,0.00078361,-0.062177615,0.009332014,-0.000810873,-0.009914988,-0.000683741,-0.001114374,-0.038298279,3,9,1,5,8,4,10,7,2
2042,2016,773,,Lomonosov Moscow State University,198,Russian Federation,75.4,57.8,66.7,8.6,95.7,51.9,30822,7.7,2016,0.43,0.2,238,51,-0.000582347,0.003706271,0.097298012,0.009323323,0.0007767,0.029465141,0.003173665,-0.021315143,0.055434608,10,7,1,6,9,3,8,4,2
2043,2016,23,23,London School of Economics and Political Science,32,UK,69.8,93.6,80.6,94.3,32.2,81.3,23873.75865,18.44528302,2016,0.496839882,0.154440063,23,69,0.011300645,0.002026121,-0.063788733,0.036469836,-0.000745434,-0.002014243,0.002108638,-0.002199321,0.056338934,5,8,1,3,10,9,7,6,2
2044,2016,305,351,Loughborough University,405,UK,31.2,72.9,32.2,41.3,36.6,59.84612823,13951,15.9,2016,0.38,0.22,351,69,0.008709888,0.000764161,-0.039018817,0.03851858,-0.001010249,-0.010800076,0.004164584,-0.009384601,-0.018536238,7,10,1,2,9,5,8,6,4
2045,2016,390,401,Louisiana State University,504,USA,26.8,26.1,27.7,37.8,48.97987421,59.84612823,28116,20.1,2016,0.52,0.06,401,70,0.01362362,-0.000273052,0.003112804,-0.034182613,-0.001974476,-0.000618342,0.001522652,-0.00359354,-0.021912165,4,10,6,1,7,9,8,5,2
2046,2016,731,,Lund University,124,Sweden,39.7,74.1,53.6,81.3,70.4,59.7,28251,11.5,2016,0.496839882,0.15,238,60,0.008777814,0.003200586,0.09948807,0.035782841,0.001067067,-0.001094176,0.004620445,-0.019042477,0.001756329,5,7,1,2,10,9,6,3,8
2047,2016,729,,Maastricht University,26,Netherlands,37.5,95.5,47.7,82.7,95.4,59.9,15626,18.9,2016,0.56,0.48,238,40,-0.002100644,0.00152642,0.097963857,0.038366577,0.002152211,-0.010829732,0.00144916,-0.001580926,0.00256355,7,9,1,2,6,4,10,8,5
2048,2016,255,301,Macquarie University,139,Australia,28.5,90,27.2,52.3,33.1,59.84612823,27930,20,2016,0.55,0.44,301,1,-0.011309832,-0.002951276,-0.060356596,0.034776985,0.000972217,-0.000801439,0.004269207,-0.004794036,-0.019619829,4,8,1,2,9,10,7,6,3
2049,2016,489,501,Mahidol University,366,Thailand,26.8,44.1,15.1,28.3,71.6,59.84612823,27402,7.5,2016,0.63,0.03,501,63,0.009400054,-0.004246357,0.099904007,-0.016548458,-0.000296733,0.000396228,-0.000995592,-0.020669745,-0.021688439,6,7,1,5,10,9,8,3,2
2050,2016,394,401,Makerere University,333,Uganda,15.1,58,10.6,70.7,28,59.84612823,37340,29.4,2016,0.5,0.09,401,65,0.009155472,-0.000577708,-0.062307194,0.009549743,-0.000814039,0.029173557,-0.001213222,0.033747223,-0.040431097,6,10,1,5,9,4,8,3,2
2051,2016,462,501,Manchester Metropolitan University,387,UK,22.7,57.8,10.6,30.8,28.3,59.84612823,28037,18.2,2016,0.57,0.14,501,69,0.012466051,-0.003255176,-0.060351212,0.012127228,0.00067094,-0.001094841,-0.000925075,-0.003817022,-0.040102197,4,7,1,5,10,8,9,6,2
2052,2016,361,401,Marche Polytechnic University,672,Italy,15.2,27.3,11,80.2,28,59.84612823,16589,23,2016,0.45,0.04,401,28,0.001078252,0.000492759,-0.060857091,-0.034302124,0.003180652,-0.013800848,-0.003132054,0.03060573,-0.03770668,9,10,1,3,7,6,8,4,2
2053,2016,460,501,Masaryk University,270,Czech Republic,21.2,48.9,22.9,27.8,28.5,59.84612823,40898,26.6,2016,0.62,0.17,501,12,-0.009111872,-0.004799208,-0.063870282,-0.009613852,-0.002073324,0.026243982,-0.00153726,0.032031647,-0.039065055,7,8,1,6,9,4,10,3,2
2054,2016,5,5,Massachusetts Institute of Technology,65,USA,89.4,84,88.6,99.7,95.4,92,11074,9,2016,0.37,0.33,5,70,0.010014042,0.005807366,0.099383667,0.035832069,-0.001400145,-0.019055346,0.002528188,-0.021814085,0.058617182,7,8,1,3,10,5,9,4,2
2055,2016,437,501,Massey University,185,New Zealand,23.1,80.5,17.1,31.9,35.8,59.84612823,19101,16.8,2016,0.62,0.15,501,41,0.000220999,0.000842107,-0.035257557,0.037001552,0.003993018,-0.010510233,-0.002061716,-0.003732941,-0.040421916,10,9,3,2,6,5,8,7,1
2056,2016,38,38,McGill University,46,Canada,66.1,85.5,72.1,78.9,40.3,72.6,31326,13.7,2016,0.56,0.23,38,7,-0.009636394,0.000266986,-0.034729489,0.034382493,0.001755095,0.027165889,-0.001154049,-0.008442781,0.05777085,5,10,2,3,8,4,9,6,1
2057,2016,735,,McMaster University,68,Canada,39.8,76.1,44.8,84.9,88,58.8,23823,19.3,2016,0.53,0.15,238,7,-0.009611307,-0.001870108,0.09871284,0.036771722,-0.001074755,-0.000463881,-0.001224004,-0.001120245,0.005067048,4,6,1,2,9,10,7,8,5
2058,2016,256,301,Medical College of Wisconsin,742,USA,25.4,30.4,12.1,85.2,31.8,59.84612823,1211,0.6,2016,0.48,0.05,301,70,0.01263409,-0.002277621,-0.063321545,-0.036076856,0.001837165,-0.020228086,0.001971738,-0.021669793,-0.02005138,7,8,1,2,10,4,9,3,5
2059,2016,141,201,Medical University of Vienna,427,Austria,26.6,81.7,14.6,89.1,33.9,59.84612823,7426,2.9,2016,0.5,0.28,201,2,-0.007334308,-0.002217168,-0.036940493,0.035682913,-0.000705057,-0.017393713,-0.000607803,-0.020814205,-0.019904612,7,8,1,2,9,5,10,3,4
2060,2016,422,501,Memorial University of Newfoundland,382,Canada,18.1,53.3,15.8,35.6,48.3,59.84612823,15464,14.6,2016,0.59,0.1,501,7,-0.011802309,0.000113786,-0.000230623,0.009680026,0.000344322,-0.009054573,-0.003534283,-0.007655313,-0.042610698,3,10,9,4,8,5,7,6,1
2061,2016,540,601,Miami University,629,USA,19.2,24.8,15.7,36.1,30.2,59.84612823,16370,20.5,2016,0.53,0.07,601,70,0.010963247,-0.00061157,-0.061260137,-0.034070515,-0.000995238,-0.010553612,-0.004549137,-0.001659455,-0.041267319,5,10,1,3,9,6,7,8,2
2062,2016,737,,Michigan State University,242,USA,47.3,56.4,52.6,76.8,32.2,58,44750,15.7,2016,0.51,0.15,238,70,0.008760921,-0.001176875,-0.062043444,0.007987846,-0.00119944,0.03011989,0.003017521,-0.011339269,0.053089535,5,10,1,6,9,3,8,4,2
2063,2016,431,501,Middle East Technical University,584,Turkey,29.9,26.7,17.3,28.8,60,59.84612823,25779,22.2,2016,0.44,0.07,501,64,0.01125697,0.006431294,0.09489192,-0.035321052,0.000199109,-0.001857599,0.000395638,0.028605861,-0.019324843,6,7,1,2,10,8,9,3,4
2064,2016,541,601,Middlesex University,179,UK,18.5,81,10.6,25.7,48.97987421,59.84612823,17753,24.7,2016,0.59,0.44,601,69,0.009232132,-0.003426324,-0.001163372,0.036286694,-0.00152216,-0.009257769,-0.002447204,0.030951205,-0.041292473,6,7,10,2,9,5,8,3,1
2065,2016,429,501,Missouri University of Science and Technology,737,USA,23.5,40.6,18.4,28.7,52.8,59.84612823,7647,15.5,2016,0.23,0.12,501,70,0.007818903,-0.000562644,0.002069416,-0.011729426,-0.004961637,-0.019637637,0.000729966,-0.00802457,-0.040876609,6,10,8,4,7,3,9,5,1
2066,2016,61,73,Monash University,4,Australia,48.1,87.6,58.5,73.3,79.7,62.5,50882,40.5,2016,0.56,0.36,73,1,-0.010450218,-0.000260568,0.098349985,0.036022169,-0.000160476,0.03007297,0.002604266,0.030509036,0.056147914,6,9,1,3,10,5,8,4,2
